riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won
york north,1993-10-25,6,SINCLAIR,HEATHER,35,0,0,0,0,0,0,1,0
york north,1993-10-25,6,DEVITA,PETER,35,0,0,0,1,0,0,0,0
york north,1993-10-25,6,BEVILACQUA,MAURIZIO,35,0,0,1,0,0,0,0,1
york south--weston,1993-10-25,6,CARTER,PHILLIPSCOTT,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,GOLDSTICK,DANNYRED,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,HONES,PETER,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,DUDA,FELIX,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,SALVATERRA,SIL,35,0,0,0,1,0,0,0,0
york south--weston,1993-10-25,6,ROBERTS,GREGW,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,KELEMBET,ROMA,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,FIGLIANO,TONY,35,0,0,0,0,0,0,1,0
york south--weston,1993-10-25,6,ROBERTSON,HEATHER,35,0,1,0,0,0,0,0,0
york south--weston,1993-10-25,6,NUNZIATA,JOHN,35,0,0,1,0,0,0,0,1
york south--weston,1993-10-25,6,CRONE,KATHLEEN,35,0,0,0,0,0,0,1,0
york west,1993-10-25,6,BEBLUK,MARGUERITE,35,0,0,0,0,0,0,1,0
york west,1993-10-25,6,BÉDARD,JEANPAUL,35,0,1,0,0,0,0,0,0
york west,1993-10-25,6,GIULIETTI,ROSANNE,35,0,0,0,1,0,0,0,0
york west,1993-10-25,6,PAOLINI,CLAUDIO,35,0,1,0,0,0,0,0,0
york west,1993-10-25,6,MARCHI,SERGIO,35,0,0,1,0,0,0,0,1
york west,1993-10-25,6,CASTLEMAN,BRUCEA,35,0,0,0,0,0,0,1,0
york west,1993-10-25,6,MEDJEDOVIC,LJILJANA,35,0,1,0,0,0,0,0,0
york--simcoe,1993-10-25,6,KNIGHT,IAN,35,0,1,0,0,0,0,0,0
york--simcoe,1993-10-25,6,COLE,JOHN,35,0,0,0,0,0,0,1,0
york--simcoe,1993-10-25,6,KRAFTSLOAN,KAREN,35,0,0,1,0,0,0,0,1
york--simcoe,1993-10-25,6,FLETCHER,RONALD,35,0,1,0,0,0,0,0,0
york--simcoe,1993-10-25,6,BREWER,GARYGEORGE,35,0,1,0,0,0,0,0,0
york--simcoe,1993-10-25,6,ROBERTS,IAN,35,0,1,0,0,0,0,0,0
york--simcoe,1993-10-25,6,PLIAKES,STEVE,35,0,0,0,1,0,0,0,0
york--simcoe,1993-10-25,6,PIVATO,PAUL,35,0,0,0,0,0,0,1,0
ottawa--vanier,1995-02-13,6,DEJONG,FRANK,35,1,0,0,0,1,0,0,0
ottawa--vanier,1995-02-13,6,GAUDET,KEVIN,35,1,0,0,0,0,0,1,0
ottawa--vanier,1995-02-13,6,GUENETTE,FRANÇOISE,35,1,0,0,0,0,0,1,0
ottawa--vanier,1995-02-13,6,GAUTHIER,GILLES,35,1,1,0,0,0,0,0,0
ottawa--vanier,1995-02-13,6,BÉLANGER,MAURIL,35,1,0,1,0,0,0,0,1
ottawa--vanier,1995-02-13,6,CAMPBELL,IANAG,35,1,1,0,0,0,0,0,0
ottawa--vanier,1995-02-13,6,TURMEL,JOHNC,35,1,1,0,0,0,0,0,0
ottawa--vanier,1995-02-13,6,LAFORTUNE,SERGE,35,1,1,0,0,0,0,0,0
ottawa--vanier,1995-02-13,6,LAWSON,BOB,35,1,0,0,1,0,0,0,0
etobicoke north,1996-03-25,6,PESCHISOLIDO,JOE,35,1,0,0,0,0,0,1,0
etobicoke north,1996-03-25,6,TURMEL,JOHNC,35,1,1,0,0,0,0,0,0
etobicoke north,1996-03-25,6,CULLEN,ROY,35,1,0,1,0,0,0,0,1
etobicoke north,1996-03-25,6,CARON,MAXINE,35,1,0,0,1,0,0,0,0
etobicoke north,1996-03-25,6,CHARBIN,SYLVIE,35,1,1,0,0,0,0,0,0
etobicoke north,1996-03-25,6,ANNECCHINI,MARIO,35,1,0,0,0,0,0,1,0
etobicoke north,1996-03-25,6,GRAY,RON,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,OLITO,CHARLES,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,KNIGHT,VICTOR,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,SWECK,ANDY,35,1,0,0,0,0,0,1,0
hamilton east,1996-06-17,6,TOMASIC,ANGIE,35,1,0,0,0,0,0,1,0
hamilton east,1996-06-17,6,EMMANUEL,TRISTANALEXANDER,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,CAMPBELL,KEN,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,MALCOLM,GLENN,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,MARSTON,WAYNE,35,1,0,0,1,0,0,0,0
hamilton east,1996-06-17,6,COPPS,SHEILA,35,1,0,1,0,0,0,0,1
hamilton east,1996-06-17,6,AMOS,BILL,35,1,1,0,0,0,0,0,0
hamilton east,1996-06-17,6,PRIESNITZ,WENDY,35,1,0,0,0,1,0,0,0
hamilton east,1996-06-17,6,AMBAS,GEORGE,35,1,1,0,0,0,0,0,0
algoma--manitoulin,1997-06-02,6,WILDMAN,JODY,36,0,0,0,1,0,0,0,0
algoma--manitoulin,1997-06-02,6,MACDONALD,ROSEANNE,36,0,0,0,0,0,0,1,0
algoma--manitoulin,1997-06-02,6,JEFFERY,JIM,36,0,0,0,0,0,0,1,0
algoma--manitoulin,1997-06-02,6,ST.DENIS,BRENT,36,0,0,1,0,0,0,0,1
barrie--simcoe--bradford,1997-06-02,6,TROTTER,JOHN,36,0,0,0,0,0,0,1,0
barrie--simcoe--bradford,1997-06-02,6,WOODS,IAN,36,0,1,0,0,0,0,0,0
barrie--simcoe--bradford,1997-06-02,6,CARROLL,AILEEN,36,0,0,1,0,0,0,0,1
barrie--simcoe--bradford,1997-06-02,6,VANDERKOOI,DAN,36,0,1,0,0,0,0,0,0
barrie--simcoe--bradford,1997-06-02,6,AINSWORTH,BONNIE,36,0,0,0,0,0,0,1,0
barrie--simcoe--bradford,1997-06-02,6,STERNBERG,MARIE,36,0,0,0,0,1,0,0,0
barrie--simcoe--bradford,1997-06-02,6,MCCOMB,PEGGY,36,0,0,0,1,0,0,0,0
beaches--east york,1997-06-02,6,WATKINS,MEL,36,0,0,0,1,0,0,0,0
beaches--east york,1997-06-02,6,FREDEEN,DONALDA,36,0,1,0,0,0,0,0,0
beaches--east york,1997-06-02,6,SIMPSON,JACK,36,0,0,0,0,0,0,1,0
beaches--east york,1997-06-02,6,MILLER,GARY,36,0,0,0,0,0,0,1,0
beaches--east york,1997-06-02,6,SCHEER,JOHN,36,0,0,0,0,1,0,0,0
beaches--east york,1997-06-02,6,MINNA,MARIA,36,0,0,1,0,0,0,0,1
bramalea--gore--malton,1997-06-02,6,FERNANDEZ,PHILIP,36,0,1,0,0,0,0,0,0
bramalea--gore--malton,1997-06-02,6,MAJEED,ABDUL,36,0,0,0,1,0,0,0,0
bramalea--gore--malton,1997-06-02,6,FORD,BERYL,36,0,0,0,0,0,0,1,0
bramalea--gore--malton,1997-06-02,6,FLORENCE,DARLENE,36,0,0,0,0,0,0,1,0
bramalea--gore--malton,1997-06-02,6,MALHI,GURBAX,36,0,0,1,0,0,0,0,1
brampton centre,1997-06-02,6,CRAWFORD,DON,36,0,0,0,0,0,0,1,0
brampton centre,1997-06-02,6,VACHON,ANDRÉ,36,0,1,0,0,0,0,0,0
brampton centre,1997-06-02,6,ASSADOURIAN,SARKIS,36,0,0,1,0,0,0,0,1
brampton centre,1997-06-02,6,HUNDAL,SAMS,36,0,0,0,0,0,0,1,0
brampton centre,1997-06-02,6,FERREIRA,PAUL,36,0,0,0,1,0,0,0,0
brampton west--mississauga,1997-06-02,6,ROBERTSON,KIRK,36,0,0,0,0,0,0,1,0
brampton west--mississauga,1997-06-02,6,DHINSA,NIRMAL,36,0,0,0,1,0,0,0,0
brampton west--mississauga,1997-06-02,6,MCDONALD,ERNIE,36,0,0,0,0,0,0,1,0
brampton west--mississauga,1997-06-02,6,BEAUMIER,COLLEEN,36,0,0,1,0,0,0,0,1
brant,1997-06-02,6,KUN,STEPHENW,36,0,0,0,0,0,0,1,0
brant,1997-06-02,6,HOUSSAR,DAN,36,0,0,0,0,0,0,1,0
brant,1997-06-02,6,FRANKLIN,PAT,36,0,0,0,1,0,0,0,0
brant,1997-06-02,6,STEWART,JANE,36,0,0,1,0,0,0,0,1
broadview--greenwood,1997-06-02,6,MILLS,DENNIS,36,0,0,1,0,0,0,0,1
broadview--greenwood,1997-06-02,6,HIGGINS,BRIAN,36,0,0,0,0,0,0,1,0
broadview--greenwood,1997-06-02,6,MCCARTHY,KAREN,36,0,0,0,0,1,0,0,0
broadview--greenwood,1997-06-02,6,HYMAN,BOB,36,0,1,0,0,0,0,0,0
broadview--greenwood,1997-06-02,6,LAYTON,JACK,36,0,0,0,1,0,0,0,0
broadview--greenwood,1997-06-02,6,CLARKE,KEVINM,36,0,1,0,0,0,0,0,0
broadview--greenwood,1997-06-02,6,GARRELS,DIANNE,36,0,0,0,0,0,0,1,0
broadview--greenwood,1997-06-02,6,SINGH,GURDEV,36,0,1,0,0,0,0,0,0
bruce--grey,1997-06-02,6,PEER,MURRAY,36,0,0,0,0,0,0,1,0
bruce--grey,1997-06-02,6,MIDDLEBRO',JOHN,36,0,0,0,0,0,0,1,0
bruce--grey,1997-06-02,6,PURDON,COLLEENANNE,36,0,0,0,1,0,0,0,0
bruce--grey,1997-06-02,6,JACKSON,OVIDL,36,0,0,1,0,0,0,0,1
burlington,1997-06-02,6,KUEGLE,MIKE,36,0,0,0,0,0,0,1,0
burlington,1997-06-02,6,TORSNEY,PADDY,36,0,0,1,0,0,0,0,1
burlington,1997-06-02,6,LAMPING,TERRY,36,0,0,0,0,0,0,1,0
burlington,1997-06-02,6,HOUGH,JIM,36,0,0,0,1,0,0,0,0
burlington,1997-06-02,6,MARSDEN,ANN,36,0,1,0,0,0,0,0,0
cambridge,1997-06-02,6,LONG,JOHNH,36,0,1,0,0,0,0,0,0
cambridge,1997-06-02,6,PERIC,JANKO,36,0,0,1,0,0,0,0,1
cambridge,1997-06-02,6,FARNAN,MIKE,36,0,0,0,1,0,0,0,0
cambridge,1997-06-02,6,OLNEY,LARRY,36,0,0,0,0,0,0,1,0
cambridge,1997-06-02,6,REMNANT,JIM,36,0,1,0,0,0,0,0,0
cambridge,1997-06-02,6,DONALDSON,BILL,36,0,0,0,0,0,0,1,0
carleton--gloucester,1997-06-02,6,BELLEMARE,EUGÈNE,36,0,0,1,0,0,0,0,1
carleton--gloucester,1997-06-02,6,IGNACZ,CINDY,36,0,0,0,1,0,0,0,0
carleton--gloucester,1997-06-02,6,SAINTONGE,JEAN,36,0,1,0,0,0,0,0,0
carleton--gloucester,1997-06-02,6,HEA,JAMES,36,0,1,0,0,0,0,0,0
carleton--gloucester,1997-06-02,6,DRAPEAU,MICHEL,36,0,0,0,0,0,0,1,0
carleton--gloucester,1997-06-02,6,SMITH,SHANNON,36,0,0,0,0,0,0,1,0
davenport,1997-06-02,6,EMMETT,ANN,36,0,1,0,0,0,0,0,0
davenport,1997-06-02,6,MUNORU,JOHN,36,0,1,0,0,0,0,0,0
davenport,1997-06-02,6,FIGUEROA,MIGUEL,36,0,1,0,0,0,0,0,0
davenport,1997-06-02,6,MASTERSON,CHRIS,36,0,0,0,1,0,0,0,0
davenport,1997-06-02,6,CACCIA,CHARLES,36,0,0,1,0,0,0,0,1
davenport,1997-06-02,6,PEREIRA,ADELE,36,0,0,0,0,0,0,1,0
davenport,1997-06-02,6,CHILELLI,FRANCESCO,36,0,1,0,0,0,0,0,0
davenport,1997-06-02,6,PROCTER,RICHARD,36,0,0,0,0,1,0,0,0
don valley east,1997-06-02,6,ZIAIAN,SHODJA,36,0,0,0,1,0,0,0,0
don valley east,1997-06-02,6,COLLENETTE,DAVID,36,0,0,1,0,0,0,0,1
don valley east,1997-06-02,6,BRAINI,JOE,36,0,1,0,0,0,0,0,0
don valley east,1997-06-02,6,ABOU-DIB,MARIAM,36,0,1,0,0,0,0,0,0
don valley east,1997-06-02,6,MINNAN-WONG,DENZIL,36,0,0,0,0,0,0,1,0
don valley east,1997-06-02,6,ROY,MARC,36,0,1,0,0,0,0,0,0
don valley east,1997-06-02,6,POPE,JOHN,36,0,0,0,0,0,0,1,0
don valley west,1997-06-02,6,TILLER,RICHARD,36,0,0,0,1,0,0,0,0
don valley west,1997-06-02,6,SNOW,JUDITH,36,0,1,0,0,0,0,0,0
don valley west,1997-06-02,6,KING,DAN,36,0,0,0,0,1,0,0,0
don valley west,1997-06-02,6,GODFREY,JOHN,36,0,0,1,0,0,0,0,1
don valley west,1997-06-02,6,FLINT,JOANNE,36,0,0,0,0,0,0,1,0
don valley west,1997-06-02,6,WEBERG,DEBBIE,36,0,1,0,0,0,0,0,0
don valley west,1997-06-02,6,SILBERT,JONATHAN,36,0,0,0,0,0,0,1,0
dufferin--peel--wellington--grey,1997-06-02,6,CALDER,MURRAY,36,0,0,1,0,0,0,0,1
dufferin--peel--wellington--grey,1997-06-02,6,KELLY,KEVIN,36,0,0,0,1,0,0,0,0
dufferin--peel--wellington--grey,1997-06-02,6,TAYLOR,ELEANOR,36,0,0,0,0,0,0,1,0
dufferin--peel--wellington--grey,1997-06-02,6,DAVIES,DAVE,36,0,0,0,0,0,0,1,0
durham,1997-06-02,6,SHEPHERD,ALEX,36,0,0,1,0,0,0,0,1
durham,1997-06-02,6,BRUINSMA,DURK,36,0,1,0,0,0,0,0,0
durham,1997-06-02,6,ARGYLE,COLIN,36,0,0,0,1,0,0,0,0
durham,1997-06-02,6,CUREATZ,SAM,36,0,0,0,0,0,0,1,0
durham,1997-06-02,6,SMYTH,IAN,36,0,0,0,0,0,0,1,0
eglinton--lawrence,1997-06-02,6,BRANDON,ROBYN,36,0,1,0,0,0,0,0,0
eglinton--lawrence,1997-06-02,6,VANTUINEN,CHARLESC,36,0,0,0,0,0,0,1,0
eglinton--lawrence,1997-06-02,6,SAVONA,SAM,36,0,0,0,1,0,0,0,0
eglinton--lawrence,1997-06-02,6,VOLPE,JOSEPH,36,0,0,1,0,0,0,0,1
eglinton--lawrence,1997-06-02,6,ROTENBERG,DAVID,36,0,0,0,0,0,0,1,0
elgin--middlesex--london,1997-06-02,6,STEENBERGEN,RON,36,0,1,0,0,0,0,0,0
elgin--middlesex--london,1997-06-02,6,NURSE,CYNTHIA,36,0,0,0,1,0,0,0,0
elgin--middlesex--london,1997-06-02,6,WATSON,LUELLA,36,0,0,0,0,0,0,1,0
elgin--middlesex--london,1997-06-02,6,VANDERVEEN,JOHN,36,0,0,0,0,0,0,1,0
elgin--middlesex--london,1997-06-02,6,KNUTSON,GAR,36,0,0,1,0,0,0,0,1
elgin--middlesex--london,1997-06-02,6,FISHER,JOHNR,36,0,0,0,0,1,0,0,0
erie--lincoln,1997-06-02,6,KIERS,ALFRED,36,0,1,0,0,0,0,0,0
erie--lincoln,1997-06-02,6,HANRATH,WILLEM,36,0,0,0,1,0,0,0,0
erie--lincoln,1997-06-02,6,SCHLEICH,WILLIAM,36,0,1,0,0,0,0,0,0
erie--lincoln,1997-06-02,6,CLARE,GORD,36,0,0,0,0,0,0,1,0
erie--lincoln,1997-06-02,6,MACINNIS,JIM,36,0,0,0,0,0,0,1,0
erie--lincoln,1997-06-02,6,MALONEY,JOHN,36,0,0,1,0,0,0,0,1
erie--lincoln,1997-06-02,6,LARRASS,MARGARET,36,0,1,0,0,0,0,0,0
essex,1997-06-02,6,BASTIEN,GERRY,36,0,0,0,1,0,0,0,0
essex,1997-06-02,6,WHELAN,SUSAN,36,0,0,1,0,0,0,0,1
essex,1997-06-02,6,WYLUPEK,DAVE,36,0,0,0,0,0,0,1,0
essex,1997-06-02,6,LARSEN,JOHN,36,0,0,0,0,0,0,1,0
etobicoke centre,1997-06-02,6,ROCK,ALLAN,36,0,0,1,0,0,0,0,1
etobicoke centre,1997-06-02,6,MURRAY,JANICE,36,0,1,0,0,0,0,0,0
etobicoke centre,1997-06-02,6,BEYAK,JASON,36,0,0,0,0,0,0,1,0
etobicoke centre,1997-06-02,6,BONK,MATTHEW,36,0,0,0,1,0,0,0,0
etobicoke centre,1997-06-02,6,LEISTRA,ALIDA,36,0,0,0,0,0,0,1,0
etobicoke centre,1997-06-02,6,GASZTOLD,PAUL,36,0,1,0,0,0,0,0,0
etobicoke north,1997-06-02,6,PEPPER,MARILYN,36,0,1,0,0,0,0,0,0
etobicoke north,1997-06-02,6,LUCIANI,MARCO,36,0,0,0,0,0,0,1,0
etobicoke north,1997-06-02,6,SASSO,CARMELA,36,0,0,0,1,0,0,0,0
etobicoke north,1997-06-02,6,BASRAN,SAM,36,0,0,0,0,0,0,1,0
etobicoke north,1997-06-02,6,CULLEN,ROY,36,0,0,1,0,0,0,0,1
etobicoke north,1997-06-02,6,SCHIWKOW,PAUL,36,0,1,0,0,0,0,0,0
etobicoke north,1997-06-02,6,CARSON,MAG,36,0,1,0,0,0,0,0,0
etobicoke--lakeshore,1997-06-02,6,JACKSON,GERALDINE,36,0,1,0,0,0,0,0,0
etobicoke--lakeshore,1997-06-02,6,BEARD,ROBERT,36,0,0,0,0,0,0,1,0
etobicoke--lakeshore,1997-06-02,6,DONLEY,CHARLES,36,0,0,0,0,0,0,1,0
etobicoke--lakeshore,1997-06-02,6,SEED,BARBARA,36,0,1,0,0,0,0,0,0
etobicoke--lakeshore,1997-06-02,6,BURMAN,DAVID,36,0,0,0,0,1,0,0,0
etobicoke--lakeshore,1997-06-02,6,HELLYER,PAUL,36,0,1,0,0,0,0,0,0
etobicoke--lakeshore,1997-06-02,6,AUGUSTINE,JEAN,36,0,0,1,0,0,0,0,1
etobicoke--lakeshore,1997-06-02,6,RIDLEY,KAREN,36,0,0,0,1,0,0,0,0
glengarry--prescott--russell,1997-06-02,6,LANCOP,MIKE,36,0,0,0,0,0,0,1,0
glengarry--prescott--russell,1997-06-02,6,BOUDRIA,DON,36,0,0,1,0,0,0,0,1
glengarry--prescott--russell,1997-06-02,6,CAPPUCCINO,FRED,36,0,0,0,1,0,0,0,0
glengarry--prescott--russell,1997-06-02,6,GLASSER,MARYL,36,0,1,0,0,0,0,0,0
glengarry--prescott--russell,1997-06-02,6,KERR,RICHARD,36,0,0,0,0,1,0,0,0
glengarry--prescott--russell,1997-06-02,6,SOMERS,FRANCE,36,0,0,0,0,0,0,1,0
guelph--wellington,1997-06-02,6,STEWART,DICK,36,0,0,0,0,0,0,1,0
guelph--wellington,1997-06-02,6,MCNAIR,LYLE,36,0,0,0,0,0,0,1,0
guelph--wellington,1997-06-02,6,MARCHETTI,FRANK,36,0,0,0,0,1,0,0,0
guelph--wellington,1997-06-02,6,ROGALA,ELAINE,36,0,0,0,1,0,0,0,0
guelph--wellington,1997-06-02,6,ELLIS,PETER,36,0,1,0,0,0,0,0,0
guelph--wellington,1997-06-02,6,COUTO,ELAINE,36,0,1,0,0,0,0,0,0
guelph--wellington,1997-06-02,6,CHAMBERLAIN,BRENDA,36,0,0,1,0,0,0,0,1
haldimand--norfolk--brant,1997-06-02,6,PLAS,HERMAN,36,0,0,0,1,0,0,0,0
haldimand--norfolk--brant,1997-06-02,6,GILPIN,KEN,36,0,0,0,0,0,0,1,0
haldimand--norfolk--brant,1997-06-02,6,JAQUES,JOHNW,36,0,0,0,0,1,0,0,0
haldimand--norfolk--brant,1997-06-02,6,SPELLER,BOB,36,0,0,1,0,0,0,0,1
haldimand--norfolk--brant,1997-06-02,6,HAZEN,SHARON,36,0,0,0,0,0,0,1,0
halton,1997-06-02,6,MALBOEUF,RICHARD,36,0,0,0,0,0,0,1,0
halton,1997-06-02,6,SCHOLTENS,RALPH,36,0,0,0,0,0,0,1,0
halton,1997-06-02,6,REED,JULIAN,36,0,0,1,0,0,0,0,1
halton,1997-06-02,6,CHAMP,BILL,36,0,0,0,0,1,0,0,0
halton,1997-06-02,6,JACKSON,JAY,36,0,0,0,1,0,0,0,0
hamilton east,1997-06-02,6,MANN,BOB,36,0,1,0,0,0,0,0,0
hamilton east,1997-06-02,6,GERSTENBERGER,ROLF,36,0,1,0,0,0,0,0,0
hamilton east,1997-06-02,6,BARBER,KEVINSAMUEL,36,0,0,0,0,0,0,1,0
hamilton east,1997-06-02,6,MARSTON,WAYNE,36,0,0,0,1,0,0,0,0
hamilton east,1997-06-02,6,PURCELL,MONICA,36,0,1,0,0,0,0,0,0
hamilton east,1997-06-02,6,COPPS,SHEILA,36,0,0,1,0,0,0,0,1
hamilton east,1997-06-02,6,HILSON,MICHAEL,36,0,0,0,0,0,0,1,0
hamilton mountain,1997-06-02,6,SMITH,JOHN,36,0,0,0,0,0,0,1,0
hamilton mountain,1997-06-02,6,PHINNEY,BETH,36,0,0,1,0,0,0,0,1
hamilton mountain,1997-06-02,6,SUMBAL,IQBAL,36,0,1,0,0,0,0,0,0
hamilton mountain,1997-06-02,6,CHARLTON,CHRIS,36,0,0,0,1,0,0,0,0
hamilton mountain,1997-06-02,6,PATTY,CHRISTOPHERM,36,0,1,0,0,0,0,0,0
hamilton mountain,1997-06-02,6,GAASENBEEK,RICHARDF,36,0,0,0,0,0,0,1,0
hamilton west,1997-06-02,6,KEYES,STAN,36,0,0,1,0,0,0,0,1
hamilton west,1997-06-02,6,RICKARD,BRIAN,36,0,1,0,0,0,0,0,0
hamilton west,1997-06-02,6,HORWATH,ANDREA,36,0,0,0,1,0,0,0,0
hamilton west,1997-06-02,6,GRIFFITH,KEN,36,0,0,0,0,0,0,1,0
hamilton west,1997-06-02,6,FINDLAY,JOHN,36,0,0,0,0,0,0,1,0
hamilton west,1997-06-02,6,FIELDS,WENDELL,36,0,1,0,0,0,0,0,0
hastings--frontenac--lennox and addington,1997-06-02,6,SWITZER,KENNETHL,36,0,1,0,0,0,0,0,0
hastings--frontenac--lennox and addington,1997-06-02,6,KRAMP,DARYL,36,0,0,0,0,0,0,1,0
hastings--frontenac--lennox and addington,1997-06-02,6,SNEFJELLA,ROBERT,36,0,0,0,1,0,0,0,0
hastings--frontenac--lennox and addington,1997-06-02,6,MCCORMICK,LARRY,36,0,0,1,0,0,0,0,1
hastings--frontenac--lennox and addington,1997-06-02,6,NEWBY,LESTER,36,0,1,0,0,0,0,0,0
hastings--frontenac--lennox and addington,1997-06-02,6,MCADAM,SEAN,36,0,0,0,0,0,0,1,0
huron--bruce,1997-06-02,6,FINES,DOUG,36,0,0,0,0,0,0,1,0
huron--bruce,1997-06-02,6,JOHNSTONE,JAN,36,0,0,0,1,0,0,0,0
huron--bruce,1997-06-02,6,STECKLE,PAUL,36,0,0,1,0,0,0,0,1
huron--bruce,1997-06-02,6,JOSLIN,DAVE,36,0,1,0,0,0,0,0,0
huron--bruce,1997-06-02,6,SCHENK,COLLEEN,36,0,0,0,0,0,0,1,0
kenora--rainy river,1997-06-02,6,NAULT,BOB,36,0,0,1,0,0,0,0,1
kenora--rainy river,1997-06-02,6,LEE,GORDON,36,0,0,0,0,0,0,1,0
kenora--rainy river,1997-06-02,6,HYATT,KEN,36,0,0,0,0,0,0,1,0
kenora--rainy river,1997-06-02,6,BERGMAN,RUTH,36,0,0,0,1,0,0,0,0
kent--essex,1997-06-02,6,JAMES,ROGER,36,0,1,0,0,0,0,0,0
kent--essex,1997-06-02,6,PICKARD,JERRY,36,0,0,1,0,0,0,0,1
kent--essex,1997-06-02,6,KNIGHT,VICTOR,36,0,1,0,0,0,0,0,0
kent--essex,1997-06-02,6,ZOLAD,GREG,36,0,0,0,0,1,0,0,0
kent--essex,1997-06-02,6,MCKEEVER,DERRY,36,0,0,0,1,0,0,0,0
kent--essex,1997-06-02,6,HAWRYLUK,JIM,36,0,0,0,0,0,0,1,0
kent--essex,1997-06-02,6,CLARKE,DONR,36,0,0,0,0,0,0,1,0
kingston and the islands,1997-06-02,6,COOPER,HELENC,36,0,0,0,0,0,0,1,0
kingston and the islands,1997-06-02,6,CLARKE,DAVE,36,0,0,0,0,0,0,1,0
kingston and the islands,1997-06-02,6,MARSHALL,TERRY,36,0,1,0,0,0,0,0,0
kingston and the islands,1997-06-02,6,MILLIKEN,PETER,36,0,0,1,0,0,0,0,1
kingston and the islands,1997-06-02,6,WALKER,CHRIS,36,0,0,0,0,1,0,0,0
kingston and the islands,1997-06-02,6,WILSON,GARY,36,0,0,0,1,0,0,0,0
kitchener centre,1997-06-02,6,HARRISON,LUCY,36,0,0,0,1,0,0,0,0
kitchener centre,1997-06-02,6,REDMAN,KAREN,36,0,0,1,0,0,0,0,1
kitchener centre,1997-06-02,6,REIMER,JOHN,36,0,0,0,0,0,0,1,0
kitchener centre,1997-06-02,6,WILSON,RONALDALBERT,36,0,0,0,0,0,0,1,0
kitchener--waterloo,1997-06-02,6,CONNOLLY,MIKE,36,0,0,0,0,0,0,1,0
kitchener--waterloo,1997-06-02,6,MARTIN,TED,36,0,0,0,1,0,0,0,0
kitchener--waterloo,1997-06-02,6,DENNIS,MONTE,36,0,1,0,0,0,0,0,0
kitchener--waterloo,1997-06-02,6,KING,STEVE,36,0,1,0,0,0,0,0,0
kitchener--waterloo,1997-06-02,6,WOOLSTENCROFT,LYNNE,36,0,0,0,0,0,0,1,0
kitchener--waterloo,1997-06-02,6,TELEGDI,ANDREW,36,0,0,1,0,0,0,0,1
kitchener--waterloo,1997-06-02,6,BRAUN,HELMUT,36,0,1,0,0,0,0,0,0
lambton--kent--middlesex,1997-06-02,6,WILLIS,KEN,36,0,1,0,0,0,0,0,0
lambton--kent--middlesex,1997-06-02,6,FARQUHARSON,LARRY,36,0,1,0,0,0,0,0,0
lambton--kent--middlesex,1997-06-02,6,DRABBANT,DAVID,36,0,0,0,0,1,0,0,0
lambton--kent--middlesex,1997-06-02,6,ALDERSON,VICTOR,36,0,0,0,0,0,0,1,0
lambton--kent--middlesex,1997-06-02,6,TREBICS,BELA,36,0,0,0,1,0,0,0,0
lambton--kent--middlesex,1997-06-02,6,RICHARDSON,BRIAN,36,0,0,0,0,0,0,1,0
lambton--kent--middlesex,1997-06-02,6,UR,ROSEMARIE,36,0,0,1,0,0,0,0,1
lanark--carleton,1997-06-02,6,REID,DARRELROBERT,36,0,0,0,0,0,0,1,0
lanark--carleton,1997-06-02,6,ROBERTS,BRITT,36,0,1,0,0,0,0,0,0
lanark--carleton,1997-06-02,6,BRANDUM,SUSAN,36,0,0,0,0,1,0,0,0
lanark--carleton,1997-06-02,6,MURRAY,IAN,36,0,0,1,0,0,0,0,1
lanark--carleton,1997-06-02,6,LEPAGE,GERALDW,36,0,1,0,0,0,0,0,0
lanark--carleton,1997-06-02,6,MYLES,GAIL,36,0,0,0,1,0,0,0,0
lanark--carleton,1997-06-02,6,BELL,BRYCEGRAYSON,36,0,0,0,0,0,0,1,0
leeds--grenville,1997-06-02,6,BREAKSPEAR,JENNIFER,36,0,0,0,1,0,0,0,0
leeds--grenville,1997-06-02,6,FOSTER,WAYNE,36,0,1,0,0,0,0,0,0
leeds--grenville,1997-06-02,6,LAWN,SANDRA,36,0,0,0,0,0,0,1,0
leeds--grenville,1997-06-02,6,BEVAN-BAKER,PETERSTEWART,36,0,0,0,0,1,0,0,0
leeds--grenville,1997-06-02,6,JORDAN,JOE,36,0,0,1,0,0,0,0,1
leeds--grenville,1997-06-02,6,PLATT,DONNYF,36,0,1,0,0,0,0,0,0
leeds--grenville,1997-06-02,6,ALDRIDGE,DOUG,36,0,0,0,0,0,0,1,0
london north centre,1997-06-02,6,HENKEL,JIM,36,0,0,0,0,0,0,1,0
