,riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won,score
272,Macleod,-1642291200,1,"Shaw, Hugh Murray",,13,0,1,0,0,0,0,0,1,0.0
273,Macleod,-1642291200,1,"MCIVOR, Donald Randolph",,13,0,1,0,0,0,0,0,0,0.0
274,Macleod,-1642291200,1,"MARSHALL, Stephen Thorne",,13,0,1,0,0,0,0,0,0,0.0
275,Medicine Hat,-1642291200,1,"Sifton, Arthur Lewis W.",,13,0,1,0,0,0,0,0,1,0.0
276,Medicine Hat,-1642291200,1,"REILLY, Clifford Bernardo",,13,0,1,0,0,0,0,0,0,0.0
277,Medicine Hat,-1642291200,1,"PATON, George",,13,0,1,0,0,0,0,0,0,0.0
278,Red Deer,-1642291200,1,"Clark, Michael",,13,0,1,0,0,0,0,0,1,0.0
279,Red Deer,-1642291200,1,"PUFFER, William Franklin",,13,0,1,0,0,0,0,0,0,0.0
280,Red Deer,-1642291200,1,"KNIGHT, Joseph Robert",,13,0,1,0,0,0,0,0,0,0.0
281,Strathcona,-1642291200,1,"Douglas, James McCrie",,13,0,1,0,0,0,0,0,1,0.0
282,Strathcona,-1642291200,1,"MODE, Allan Thomas",,13,0,1,0,0,0,0,0,0,0.0
283,Victoria,-1642291200,1,"White, William Henry",,13,0,1,0,0,0,0,0,1,0.0
284,Victoria,-1642291200,1,"HOLDEN, James Bismark",,13,0,1,0,0,0,0,0,0,0.0
285,Victoria,-1642291200,1,"LEEDY, John Whitman",,13,0,1,0,0,0,0,0,0,0.0
286,Calgary,-1839196800,1,"Bennett, Richard Bedford",,12,0,0,0,0,0,0,1,1,0.0
287,Calgary,-1839196800,1,"VAN WART, Isaac Stephen Gerow",,12,0,0,1,0,0,0,0,0,0.0
288,Calgary,-1839196800,1,"MASTERS, Arthur",,12,0,1,0,0,0,0,0,0,0.0
289,Edmonton,-1839196800,1,"Oliver, Frank",,12,0,0,1,0,0,0,0,1,0.0
290,Edmonton,-1839196800,1,"Griesbach, William Antrobus",,12,0,0,0,0,0,0,1,0,0.0
291,Edmonton,-1839196800,1,"Farmilo, Alfred",,12,0,1,0,0,0,0,0,0,0.0
292,Macleod,-1839196800,1,"Warnock, David",,12,0,0,1,0,0,0,0,1,0.0
293,Macleod,-1839196800,1,"Herron, John",,12,0,1,0,0,0,0,0,0,0.0
294,Macleod,-1839196800,1,"FULCHER, Edmund",,12,0,1,0,0,0,0,0,0,0.0
295,Medicine Hat,-1839196800,1,"Buchanan, William Ashbury",,12,0,0,1,0,0,0,0,1,0.0
296,Medicine Hat,-1839196800,1,"Magrath, Charles Alexander",,12,0,0,0,0,0,0,1,0,0.0
297,Red Deer,-1839196800,1,"Clark, Michael",,12,0,0,1,0,0,0,0,1,0.0
298,Red Deer,-1839196800,1,"MCGILLIVRAY, Alexander Andrew",,12,0,0,0,0,0,0,1,0,0.0
299,Strathcona,-1839196800,1,"Douglas, James McCrie",,12,0,0,1,0,0,0,0,1,0.0
300,Strathcona,-1839196800,1,"CAMPBELL, George Benjamin",,12,0,0,0,0,0,0,1,0,0.0
301,Victoria,-1839196800,1,"White, William Henry",,12,0,0,1,0,0,0,0,1,0.0
302,Victoria,-1839196800,1,"MORRISON, Frederick Augustus",,12,0,0,0,0,0,0,1,0,0.0
303,Victoria,-1839196800,1,"JACKMAN, William James",,12,0,1,0,0,0,0,0,0,0.0
304,Strathcona,-1899763200,1,"Douglas, James McCrie",,11,1,0,1,0,0,0,0,1,0.0
305,Calgary,-1930780800,1,"McCarthy, Maitland Stewart",,11,0,0,0,0,0,0,1,1,0.0
306,Calgary,-1930780800,1,"STEWART, Charles John",,11,0,0,1,0,0,0,0,0,0.0
307,Calgary,-1930780800,1,"SHERMAN, Frank Henry",,11,0,1,0,0,0,0,0,0,0.0
308,Edmonton,-1930780800,1,"Oliver, Frank",,11,0,0,1,0,0,0,0,1,0.0
309,Edmonton,-1930780800,1,"Hyndman, James Duncan",,11,0,0,0,0,0,0,1,0,0.0
310,Macleod,-1930780800,1,"Herron, John",,11,0,1,0,0,0,0,0,1,0.0
311,Macleod,-1930780800,1,"MACDONALD, Allan Ban",,11,0,0,1,0,0,0,0,0,0.0
312,Macleod,-1930780800,1,"HARRINGTON, John",,11,0,1,0,0,0,0,0,0,0.0
313,Medicine Hat,-1930780800,1,"Magrath, Charles Alexander",,11,0,0,0,0,0,0,1,1,0.0
314,Medicine Hat,-1930780800,1,"SIMMONS, William Charles",,11,0,0,1,0,0,0,0,0,0.0
315,Red Deer,-1930780800,1,"Clark, Michael",,11,0,0,1,0,0,0,0,1,0.0
316,Red Deer,-1930780800,1,"ROOT, George F.",,11,0,0,0,0,0,0,1,0,0.0
317,Strathcona,-1930780800,1,"McIntyre, Wilbert",,11,0,0,1,0,0,0,0,1,0.0
318,Strathcona,-1930780800,1,"DAY, Egarton Winnett",,11,0,0,0,0,0,0,1,0,0.0
319,Strathcona,-1930780800,1,"ANDERSON, James George",,11,0,1,0,0,0,0,0,0,0.0
320,Victoria,-1930780800,1,"White, William Henry",,11,0,0,1,0,0,0,0,1,0.0
321,Victoria,-1930780800,1,"MORRISON, Frederick A.",,11,0,0,0,0,0,0,1,0,0.0
322,Banff--Airdrie,1571616000,1,"Richards, Blake",,43,0,0,0,0,0,0,1,1,0.0
323,Banff--Airdrie,1571616000,1,"Midgley, Gwyneth",,43,0,0,1,0,0,0,0,0,0.0
324,Banff--Airdrie,1571616000,1,"Wilson, Anne",,43,0,0,0,1,0,0,0,0,0.0
325,Banff--Airdrie,1571616000,1,"Mullins, Austin",,43,0,0,0,0,1,0,0,0,0.0
326,Banff--Airdrie,1571616000,1,"Wellwood, Nadine",,43,0,1,0,0,0,0,0,0,0.0
327,Battle River--Crowfoot,1571616000,1,"Kurek, Damien",,43,0,0,0,0,0,0,1,1,0.0
328,Battle River--Crowfoot,1571616000,1,"Fryzuk, Natasha",,43,0,0,0,1,0,0,0,0,0.0
329,Battle River--Crowfoot,1571616000,1,"Clarke, Dianne",,43,0,0,1,0,0,0,0,0,0.0
330,Battle River--Crowfoot,1571616000,1,"Nelson, Geordie",,43,0,0,0,0,1,0,0,0,0.0
331,Battle River--Crowfoot,1571616000,1,"Michaud, David A.",,43,0,1,0,0,0,0,0,0,0.0
332,Bow River,1571616000,1,"Shields, Martin",,43,0,0,0,0,0,0,1,1,0.0
333,Bow River,1571616000,1,"Rhemtulla, Margaret",,43,0,0,1,0,0,0,0,0,0.0
334,Bow River,1571616000,1,"Macwilliam, Lynn",,43,0,0,0,1,0,0,0,0,0.0
335,Bow River,1571616000,1,"Ikert, Tom",,43,0,1,0,0,0,0,0,0,0.0
336,Bow River,1571616000,1,"Tuithof de Jonge, Hendrika Maria",,43,0,0,0,0,1,0,0,0,0.0
337,Bow River,1571616000,1,"Lipp, Tom",,43,0,1,0,0,0,0,0,0,0.0
338,Calgary Centre,1571616000,1,"McLean, Greg",,43,0,0,0,0,0,0,1,1,0.0
339,Calgary Centre,1571616000,1,"Hehr, Kent",,43,0,0,1,0,0,0,0,0,0.0
340,Calgary Centre,1571616000,1,"Buresi, Jessica",,43,0,0,0,1,0,0,0,0,0.0
341,Calgary Centre,1571616000,1,"Boonlert, Thana",,43,0,0,0,0,1,0,0,0,0.0
342,Calgary Centre,1571616000,1,"Johnston, Chevy",,43,0,1,0,0,0,0,0,0,0.0
343,Calgary Centre,1571616000,1,"Gould, Eden",,43,0,1,0,0,0,0,0,0,0.0
344,Calgary Centre,1571616000,1,"Pewtress, Michael",,43,0,1,0,0,0,0,0,0,0.0
345,Calgary Centre,1571616000,1,"Pawlowski, Dawid",,43,0,1,0,0,0,0,0,0,0.0
346,Calgary Confederation,1571616000,1,"Webber, Len",,43,0,0,0,0,0,0,1,1,0.0
347,Calgary Confederation,1571616000,1,"Stein, Jordan",,43,0,0,1,0,0,0,0,0,0.0
348,Calgary Confederation,1571616000,1,"Sidhu, Gurcharan Singh",,43,0,0,0,1,0,0,0,0,0.0
349,Calgary Confederation,1571616000,1,"Odd, Natalie",,43,0,0,0,0,1,0,0,0,0.0
350,Calgary Confederation,1571616000,1,"Korol, Colin",,43,0,1,0,0,0,0,0,0,0.0
351,Calgary Confederation,1571616000,1,"Moen, Tim",,43,0,1,0,0,0,0,0,0,0.0
352,Calgary Confederation,1571616000,1,"Hunter, Kevan",,43,0,1,0,0,0,0,0,0,0.0
353,Calgary Forest Lawn,1571616000,1,"Hallan, Jasraj Singh",,43,0,0,0,0,0,0,1,1,0.0
354,Calgary Forest Lawn,1571616000,1,"Anand, Jag",,43,0,0,1,0,0,0,0,0,0.0
355,Calgary Forest Lawn,1571616000,1,"Pimlott, Joe",,43,0,0,0,1,0,0,0,0,0.0
356,Calgary Forest Lawn,1571616000,1,"Carnegie, William",,43,0,0,0,0,1,0,0,0,0.0
357,Calgary Forest Lawn,1571616000,1,"Levesque, Dave",,43,0,1,0,0,0,0,0,0,0.0
358,Calgary Forest Lawn,1571616000,1,"Nichols, Brent",,43,0,1,0,0,0,0,0,0,0.0
359,Calgary Forest Lawn,1571616000,1,"Sutherland, Esther",,43,0,1,0,0,0,0,0,0,0.0
360,Calgary Forest Lawn,1571616000,1,"Trautman, Jonathan",,43,0,1,0,0,0,0,0,0,0.0
361,Calgary Forest Lawn,1571616000,1,"Ryder, William James",,43,0,1,0,0,0,0,0,0,0.0
362,Calgary Heritage,1571616000,1,"Benzen, Bob",,43,0,0,0,0,0,0,1,1,0.0
363,Calgary Heritage,1571616000,1,"Forsyth, Scott",,43,0,0,1,0,0,0,0,0,0.0
364,Calgary Heritage,1571616000,1,"Heffernan, Holly",,43,0,0,0,1,0,0,0,0,0.0
365,Calgary Heritage,1571616000,1,"Tulick, Allie",,43,0,0,0,0,1,0,0,0,0.0
366,Calgary Heritage,1571616000,1,"Hoeppner, Stephanie",,43,0,1,0,0,0,0,0,0,0.0
367,Calgary Heritage,1571616000,1,"Mills, Hunter",,43,0,1,0,0,0,0,0,0,0.0
368,Calgary Heritage,1571616000,1,"Heather, Larry R.",,43,0,1,0,0,0,0,0,0,0.0
369,Calgary Midnapore,1571616000,1,"Kusie, Stephanie",,43,0,0,0,0,0,0,1,1,0.0
370,Calgary Midnapore,1571616000,1,"Aalto, Brian",,43,0,0,1,0,0,0,0,0,0.0
371,Calgary Midnapore,1571616000,1,"Bhachu, Gurmit",,43,0,0,0,1,0,0,0,0,0.0
372,Calgary Midnapore,1571616000,1,"Stasila, Taylor",,43,0,0,0,0,1,0,0,0,0.0
373,Calgary Midnapore,1571616000,1,"Gao, Edward",,43,0,1,0,0,0,0,0,0,0.0
374,Calgary Nose Hill,1571616000,1,"Rempel Garner, Michelle",,43,0,0,0,0,0,0,1,1,0.0
375,Calgary Nose Hill,1571616000,1,"Tsang, Josephine",,43,0,0,1,0,0,0,0,0,0.0
376,Calgary Nose Hill,1571616000,1,"King, Patrick",,43,0,0,0,1,0,0,0,0,0.0
377,Calgary Nose Hill,1571616000,1,"Grossé, Jocelyn",,43,0,0,0,0,1,0,0,0,0.0
378,Calgary Nose Hill,1571616000,1,"Lorencz, Kelly",,43,0,1,0,0,0,0,0,0,0.0
379,Calgary Nose Hill,1571616000,1,"Askin, Peggy",,43,0,1,0,0,0,0,0,0,0.0
380,Calgary Rocky Ridge,1571616000,1,"Kelly, Pat",,43,0,0,0,0,0,0,1,1,0.0
381,Calgary Rocky Ridge,1571616000,1,"Kathol, Todd",,43,0,0,1,0,0,0,0,0,0.0
382,Calgary Rocky Ridge,1571616000,1,"LeBlanc Fortin, Nathan",,43,0,0,0,1,0,0,0,0,0.0
383,Calgary Rocky Ridge,1571616000,1,"Wright, Catriona",,43,0,0,0,0,1,0,0,0,0.0
384,Calgary Rocky Ridge,1571616000,1,"Poulin, Tyler",,43,0,1,0,0,0,0,0,0,0.0
385,Calgary Rocky Ridge,1571616000,1,"Wang, Shaoli",,43,0,1,0,0,0,0,0,0,0.0
386,Calgary Shepard,1571616000,1,"Kmiec, Tom",,43,0,0,0,0,0,0,1,1,0.0
387,Calgary Shepard,1571616000,1,"Arnold, Del",,43,0,0,1,0,0,0,0,0,0.0
388,Calgary Shepard,1571616000,1,"Smith, David Brian",,43,0,0,0,1,0,0,0,0,0.0
389,Calgary Shepard,1571616000,1,"Tanaka, Evelyn",,43,0,0,0,0,1,0,0,0,0.0
390,Calgary Shepard,1571616000,1,"Scott, Kyle",,43,0,1,0,0,0,0,0,0,0.0
391,Calgary Signal Hill,1571616000,1,"Liepert, Ron",,43,0,0,0,0,0,0,1,1,0.0
392,Calgary Signal Hill,1571616000,1,"Alatrash, Ghada",,43,0,0,1,0,0,0,0,0,0.0
393,Calgary Signal Hill,1571616000,1,"Ahmed, Khalis",,43,0,0,0,1,0,0,0,0,0.0
394,Calgary Signal Hill,1571616000,1,"Reid, Marco",,43,0,0,0,0,1,0,0,0,0.0
395,Calgary Signal Hill,1571616000,1,"Squire, Gord",,43,0,1,0,0,0,0,0,0,0.0
396,Calgary Signal Hill,1571616000,1,"Bassett, Christina",,43,0,1,0,0,0,0,0,0,0.0
397,Calgary Signal Hill,1571616000,1,"Dirk, Garry",,43,0,1,0,0,0,0,0,0,0.0
398,Calgary Skyview,1571616000,1,"Sahota, Jag",,43,0,0,0,0,0,0,1,1,0.0
399,Calgary Skyview,1571616000,1,"Naidoo, Nirmala",,43,0,0,1,0,0,0,0,0,0.0
400,Calgary Skyview,1571616000,1,"Gill, Gurinder Singh",,43,0,0,0,1,0,0,0,0,0.0
401,Calgary Skyview,1571616000,1,"Knutson, Signe",,43,0,0,0,0,1,0,0,0,0.0
402,Calgary Skyview,1571616000,1,"Dhillon, Harry",,43,0,1,0,0,0,0,0,0,0.0
403,Calgary Skyview,1571616000,1,"Alexander, Joseph",,43,0,1,0,0,0,0,0,0,0.0
404,Calgary Skyview,1571616000,1,"Dawar, Harpreet Singh",,43,0,1,0,0,0,0,0,0,0.0
405,Calgary Skyview,1571616000,1,"Blanchard, Daniel",,43,0,1,0,0,0,0,0,0,0.0
406,Edmonton Centre,1571616000,1,"Cumming, James",,43,0,0,0,0,0,0,1,1,0.0
407,Edmonton Centre,1571616000,1,"Boissonnault, Randy",,43,0,0,1,0,0,0,0,0,0.0
408,Edmonton Centre,1571616000,1,"Swampy, Katherine",,43,0,0,0,1,0,0,0,0,0.0
409,Edmonton Centre,1571616000,1,"Murray, Grad",,43,0,0,0,0,1,0,0,0,0.0
410,Edmonton Centre,1571616000,1,"Hookham, Paul",,43,0,1,0,0,0,0,0,0,0.0
411,Edmonton Centre,1571616000,1,"Eckstrom, Donovan",,43,0,1,0,0,0,0,0,0,0.0
412,Edmonton Centre,1571616000,1,"Pirbhai, Adil",,43,0,1,0,0,0,0,0,0,0.0
413,Edmonton Centre,1571616000,1,"Morton, Peggy",,43,0,1,0,0,0,0,0,0,0.0
414,Edmonton Griesbach,1571616000,1,"Diotte, Kerry",,43,0,0,0,0,0,0,1,1,0.0
415,Edmonton Griesbach,1571616000,1,"Cherrington, Mark",,43,0,0,0,1,0,0,0,0,0.0
416,Edmonton Griesbach,1571616000,1,"Mohamud, Habiba",,43,0,0,1,0,0,0,0,0,0.0
417,Edmonton Griesbach,1571616000,1,"Khan, Safi",,43,0,0,0,0,1,0,0,0,0.0
418,Edmonton Griesbach,1571616000,1,"Nichols, Barbara Ellen",,43,0,1,0,0,0,0,0,0,0.0
419,Edmonton Griesbach,1571616000,1,"Gudanowski, Andrzej",,43,0,1,0,0,0,0,0,0,0.0
420,Edmonton Griesbach,1571616000,1,"Alva Armas, Christine",,43,0,1,0,0,0,0,0,0,0.0
421,Edmonton Griesbach,1571616000,1,"Boykowich, Alex",,43,0,1,0,0,0,0,0,0,0.0
422,Edmonton Griesbach,1571616000,1,"Joyce, Mary",,43,0,1,0,0,0,0,0,0,0.0
423,Edmonton Manning,1571616000,1,"Aboultaif, Ziad",,43,0,0,0,0,0,0,1,1,0.0
424,Edmonton Manning,1571616000,1,"Kadri, Kamal",,43,0,0,1,0,0,0,0,0,0.0
425,Edmonton Manning,1571616000,1,"St. Germain, Charmaine",,43,0,0,0,1,0,0,0,0,0.0
426,Edmonton Manning,1571616000,1,"Shaw, Laura-Leah",,43,0,0,0,0,1,0,0,0,0.0
427,Edmonton Manning,1571616000,1,"Summers, Daniel",,43,0,1,0,0,0,0,0,0,0.0
428,Edmonton Manning,1571616000,1,"Phiri, Pam",,43,0,1,0,0,0,0,0,0,0.0
429,Edmonton Manning,1571616000,1,"Vachon, Andre",,43,0,1,0,0,0,0,0,0,0.0
430,Edmonton Mill Woods,1571616000,1,"Uppal, Tim",,43,0,0,0,0,0,0,1,1,0.0
431,Edmonton Mill Woods,1571616000,1,"Sohi, Amarjeet",,43,0,0,1,0,0,0,0,0,0.0
432,Edmonton Mill Woods,1571616000,1,"Logan, Nigel",,43,0,0,0,1,0,0,0,0,0.0
433,Edmonton Mill Woods,1571616000,1,"Herbert, Tanya",,43,0,0,0,0,1,0,0,0,0.0
434,Edmonton Mill Woods,1571616000,1,"Young, Annie",,43,0,1,0,0,0,0,0,0,0.0
435,Edmonton Mill Woods,1571616000,1,"Melanson, Don",,43,0,1,0,0,0,0,0,0,0.0
436,Edmonton Riverbend,1571616000,1,"Jeneroux, Matt",,43,0,0,0,0,0,0,1,1,0.0
437,Edmonton Riverbend,1571616000,1,"Chaudary, Tariq",,43,0,0,1,0,0,0,0,0,0.0
438,Edmonton Riverbend,1571616000,1,"Redman, Audrey",,43,0,0,0,1,0,0,0,0,0.0
439,Edmonton Riverbend,1571616000,1,"Kennedy, Valerie",,43,0,0,0,0,1,0,0,0,0.0
440,Edmonton Riverbend,1571616000,1,"Morris, Kevin",,43,0,1,0,0,0,0,0,0,0.0
441,Edmonton Strathcona,1571616000,1,"McPherson, Heather",,43,0,0,0,1,0,0,0,1,0.0
442,Edmonton Strathcona,1571616000,1,"Lilly, Sam",,43,0,0,0,0,0,0,1,0,0.0
443,Edmonton Strathcona,1571616000,1,"Olszewski, Eleanor",,43,0,0,1,0,0,0,0,0,0.0
444,Edmonton Strathcona,1571616000,1,"Kalmanovitch, Michael",,43,0,0,0,0,1,0,0,0,0.0
445,Edmonton Strathcona,1571616000,1,"Cameron, Ian",,43,0,1,0,0,0,0,0,0,0.0
446,Edmonton Strathcona,1571616000,1,"Rankin, Naomi",,43,0,1,0,0,0,0,0,0,0.0
447,Edmonton Strathcona,1571616000,1,"MacDonald, Dougal",,43,0,1,0,0,0,0,0,0,0.0
448,Edmonton West,1571616000,1,"McCauley, Kelly",,43,0,0,0,0,0,0,1,1,0.0
449,Edmonton West,1571616000,1,"Johnston, Kerrie",,43,0,0,1,0,0,0,0,0,0.0
450,Edmonton West,1571616000,1,"Steuber, Patrick",,43,0,0,0,1,0,0,0,0,0.0
451,Edmonton West,1571616000,1,"Pearce, Jackie",,43,0,0,0,0,1,0,0,0,0.0
452,Edmonton West,1571616000,1,"Armstrong, Matthew",,43,0,1,0,0,0,0,0,0,0.0
453,Edmonton--Wetaskiwin,1571616000,1,"Lake, Mike",,43,0,0,0,0,0,0,1,1,0.0
454,Edmonton--Wetaskiwin,1571616000,1,"Wong, Richard",,43,0,0,1,0,0,0,0,0,0.0
455,Edmonton--Wetaskiwin,1571616000,1,"Garver, Noah",,43,0,0,0,1,0,0,0,0,0.0
456,Edmonton--Wetaskiwin,1571616000,1,"Drzymala, Emily",,43,0,0,0,0,1,0,0,0,0.0
457,Edmonton--Wetaskiwin,1571616000,1,"Doell, Neil",,43,0,1,0,0,0,0,0,0,0.0
458,Edmonton--Wetaskiwin,1571616000,1,"Calliou, Travis",,43,0,1,0,0,0,0,0,0,0.0
459,Foothills,1571616000,1,"Barlow, John",,43,0,0,0,0,0,0,1,1,0.0
460,Foothills,1571616000,1,"Moller, Cheryl",,43,0,0,1,0,0,0,0,0,0.0
461,Foothills,1571616000,1,"Hendi, Mickail",,43,0,0,0,1,0,0,0,0,0.0
462,Foothills,1571616000,1,"Lacey, Bridget",,43,0,0,0,0,1,0,0,0,0.0
463,Foothills,1571616000,1,"Hession, Greg",,43,0,1,0,0,0,0,0,0,0.0
464,Fort McMurray--Cold Lake,1571616000,1,"Yurdiga, David",,43,0,0,0,0,0,0,1,1,0.0
465,Fort McMurray--Cold Lake,1571616000,1,"Farrington, Maggie",,43,0,0,1,0,0,0,0,0,0.0
466,Fort McMurray--Cold Lake,1571616000,1,"Gilks, Matthew",,43,0,0,0,1,0,0,0,0,0.0
467,Fort McMurray--Cold Lake,1571616000,1,"Barrett, Matthew",,43,0,1,0,0,0,0,0,0,0.0
468,Fort McMurray--Cold Lake,1571616000,1,"Deheer, Brian",,43,0,0,0,0,1,0,0,0,0.0
469,Grande Prairie--Mackenzie,1571616000,1,"Warkentin, Chris",,43,0,0,0,0,0,0,1,1,0.0
470,Grande Prairie--Mackenzie,1571616000,1,"Alyward, Erin",,43,0,0,0,1,0,0,0,0,0.0
471,Grande Prairie--Mackenzie,1571616000,1,"Munro, Kenneth",,43,0,0,1,0,0,0,0,0,0.0
472,Grande Prairie--Mackenzie,1571616000,1,"Burchill, Douglas Gordon",,43,0,1,0,0,0,0,0,0,0.0
473,Grande Prairie--Mackenzie,1571616000,1,"Termuende, Shelley",,43,0,0,0,0,1,0,0,0,0.0
474,Lakeland,1571616000,1,"Stubbs, Shannon",,43,0,0,0,0,0,0,1,1,0.0
475,Lakeland,1571616000,1,"Swanson, Jeffrey",,43,0,0,0,1,0,0,0,0,0.0
476,Lakeland,1571616000,1,"Watson, Mark",,43,0,0,1,0,0,0,0,0,0.0
477,Lakeland,1571616000,1,"Houle, Alain",,43,0,1,0,0,0,0,0,0,0.0
478,Lakeland,1571616000,1,"Brunner, Kira",,43,0,0,0,0,1,0,0,0,0.0
479,Lakeland,1571616000,1,"McFadzean, Robert",,43,0,1,0,0,0,0,0,0,0.0
480,Lakeland,1571616000,1,"Graham, Roberta Marie",,43,0,1,0,0,0,0,0,0,0.0
481,Lethbridge,1571616000,1,"Harder, Rachael",,43,0,0,0,0,0,0,1,1,0.0
482,Lethbridge,1571616000,1,"Bleiken, Shandi",,43,0,0,0,1,0,0,0,0,0.0
483,Lethbridge,1571616000,1,"Bronson, Amy",,43,0,0,1,0,0,0,0,0,0.0
484,Lethbridge,1571616000,1,"Watson, Stephnie",,43,0,0,0,0,1,0,0,0,0.0
485,Lethbridge,1571616000,1,"Hepworth, Grant",,43,0,1,0,0,0,0,0,0,0.0
486,Lethbridge,1571616000,1,"Slingerland, Marc",,43,0,1,0,0,0,0,0,0,0.0
487,Medicine Hat--Cardston--Warner,1571616000,1,"Motz, Glen",,43,0,0,0,0,0,0,1,1,0.0
488,Medicine Hat--Cardston--Warner,1571616000,1,"Thomson, Elizabeth",,43,0,0,0,1,0,0,0,0,0.0
489,Medicine Hat--Cardston--Warner,1571616000,1,"Kirshenbaum, Harris",,43,0,0,1,0,0,0,0,0,0.0
490,Medicine Hat--Cardston--Warner,1571616000,1,"Nelson, Andrew",,43,0,1,0,0,0,0,0,0,0.0
491,Medicine Hat--Cardston--Warner,1571616000,1,"Hawthorne, Shannon",,43,0,0,0,0,1,0,0,0,0.0
492,Medicine Hat--Cardston--Warner,1571616000,1,"Phillips, Dave",,43,0,1,0,0,0,0,0,0,0.0
493,Peace River--Westlock,1571616000,1,"Viersen, Arnold",,43,0,0,0,0,0,0,1,1,0.0
494,Peace River--Westlock,1571616000,1,"Villebrun, Jennifer",,43,0,0,0,1,0,0,0,0,0.0
495,Peace River--Westlock,1571616000,1,"Penny, Leslie",,43,0,0,1,0,0,0,0,0,0.0
496,Peace River--Westlock,1571616000,1,"Schrader, John",,43,0,1,0,0,0,0,0,0,0.0
497,Peace River--Westlock,1571616000,1,"Nygaard, Peter",,43,0,0,0,0,1,0,0,0,0.0
498,Red Deer--Lacombe,1571616000,1,"Calkins, Blaine",,43,0,0,0,0,0,0,1,1,0.0
499,Red Deer--Lacombe,1571616000,1,"Pezzella, Lauren",,43,0,0,0,1,0,0,0,0,0.0
500,Red Deer--Lacombe,1571616000,1,"Rose , Tiffany",,43,0,0,1,0,0,0,0,0,0.0
501,Red Deer--Lacombe,1571616000,1,"Thompson, Laura Lynn",,43,0,1,0,0,0,0,0,0,0.0
502,Red Deer--Lacombe,1571616000,1,"Palmer, Sarah",,43,0,0,0,0,1,0,0,0,0.0
503,Red Deer--Mountain View,1571616000,1,"Dreeshen, Earl",,43,0,0,0,0,0,0,1,1,0.0
504,Red Deer--Mountain View,1571616000,1,"Garbanewski, Logan",,43,0,0,0,1,0,0,0,0,0.0
505,Red Deer--Mountain View,1571616000,1,"Tremblay, Gary",,43,0,0,1,0,0,0,0,0,0.0
506,Red Deer--Mountain View,1571616000,1,"Mitchell, Paul",,43,0,1,0,0,0,0,0,0,0.0
507,Red Deer--Mountain View,1571616000,1,"Borlé, Conner",,43,0,0,0,0,1,0,0,0,0.0
508,Sherwood Park--Fort Saskatchewan,1571616000,1,"Genuis, Garnett",,43,0,0,0,0,0,0,1,1,0.0
509,Sherwood Park--Fort Saskatchewan,1571616000,1,"Theroux, Aidan",,43,0,0,0,1,0,0,0,0,0.0
510,Sherwood Park--Fort Saskatchewan,1571616000,1,"Thiering, Ron",,43,0,0,1,0,0,0,0,0,0.0
511,Sherwood Park--Fort Saskatchewan,1571616000,1,"Sanderson, Laura",,43,0,0,0,0,1,0,0,0,0.0
512,Sherwood Park--Fort Saskatchewan,1571616000,1,"Villetard, Darren",,43,0,1,0,0,0,0,0,0,0.0
513,Sherwood Park--Fort Saskatchewan,1571616000,1,"McElrea, Patrick",,43,0,1,0,0,0,0,0,0,0.0
514,St. Albert--Edmonton,1571616000,1,"Cooper, Michael",,43,0,0,0,0,0,0,1,1,0.0
515,St. Albert--Edmonton,1571616000,1,"Springate, Greg",,43,0,0,1,0,0,0,0,0,0.0
516,St. Albert--Edmonton,1571616000,1,"Mpulubusi, Kathleen",,43,0,0,0,1,0,0,0,0,0.0
517,St. Albert--Edmonton,1571616000,1,"Dunbar, Rob",,43,0,0,0,0,1,0,0,0,0.0
518,St. Albert--Edmonton,1571616000,1,"Cecelia, Brigitte",,43,0,1,0,0,0,0,0,0,0.0
519,St. Albert--Edmonton,1571616000,1,"Fraser, Robert Bruce",,43,0,1,0,0,0,0,0,0,0.0
520,Sturgeon River--Parkland,1571616000,1,"Lloyd, Dane",,43,0,0,0,0,0,0,1,1,0.0
521,Sturgeon River--Parkland,1571616000,1,"Desforges, Guy",,43,0,0,0,1,0,0,0,0,0.0
522,Sturgeon River--Parkland,1571616000,1,"Brochu, Ronald",,43,0,0,1,0,0,0,0,0,0.0
523,Sturgeon River--Parkland,1571616000,1,"Romyn, Cass",,43,0,0,0,0,1,0,0,0,0.0
524,Sturgeon River--Parkland,1571616000,1,"Beauchamp, Tyler",,43,0,1,0,0,0,0,0,0,0.0
525,Sturgeon River--Parkland,1571616000,1,"Chauvet, Ernest",,43,0,1,0,0,0,0,0,0,0.0
526,Yellowhead,1571616000,1,"Soroka, Gerald",,43,0,0,0,0,0,0,1,1,0.0
527,Yellowhead,1571616000,1,"Bowman, Kristine",,43,0,0,0,1,0,0,0,0,0.0
528,Yellowhead,1571616000,1,"Hoefsloot, Jeremy",,43,0,0,1,0,0,0,0,0,0.0
529,Yellowhead,1571616000,1,"Galavan, Douglas",,43,0,1,0,0,0,0,0,0,0.0
530,Yellowhead,1571616000,1,"Satdeo, Angelena",,43,0,0,0,0,1,0,0,0,0.0
531,Yellowhead,1571616000,1,"Lystang, Cory",,43,0,1,0,0,0,0,0,0,0.0
532,Yellowhead,1571616000,1,"Francey, Gordon",,43,0,1,0,0,0,0,0,0,0.0
